210 135 174 966.5,306.5
210 120 149 1321.66,289.762
210 120 146 1026.5,346.5
210 105 127 1096.33,269.707
215 105 119 1006.51,250.511
215 105 112 978.478,222.497
215 135 177 1076.67,235.293
215 105 115 942.636,122.65
215 225 324 29.688,1319.99
215 225 323 43.7489,1283.19
220 135 175 945.673,54.7757
220 105 116 914.615,94.6138
220 105 126 1118.5,194.5
220 135 176 1010.51,198.492
220 105 122 1274.5,178.5
220 105 124 1206.33,162.577
225 105 123 1242.67,146.423
225 105 125 1178.31,104.216
225 105 118 983.327,42.2243
225 120 150 1230.5,102.5
225 105 117 966.506,90.4935
230 90 101 1249.65,50.5682
230 120 151 1182.69,64.7838
230 105 121 1414.5,106.5
230 90 100 1275.88,80.0842
235 105 120 1237.97,12.8477
235 15 1 1478.5,82.5
